2026/08/30 07:24:04.992, 2515 MHz, 53, 15.43 W, 0 %
2026/08/30 07:24:09.998, 2515 MHz, 53, 15.30 W, 0 %
2026/08/30 07:24:14.999, 2515 MHz, 52, 15.30 W, 0 %
2026/08/30 07:24:19.999, 2515 MHz, 52, 15.27 W, 0 %
2026/08/30 07:24:25.000, 2515 MHz, 52, 15.34 W, 0 %
2026/08/30 07:24:30.001, 2515 MHz, 52, 15.27 W, 0 %
2026/08/30 07:24:35.003, 2515 MHz, 52, 15.26 W, 0 %
2026/08/30 07:24:40.004, 2515 MHz, 52, 15.32 W, 0 %
2026/08/30 07:24:45.005, 2515 MHz, 52, 15.25 W, 0 %
2026/08/30 07:24:50.006, 2515 MHz, 52, 15.32 W, 0 %
2026/08/30 07:24:55.007, 2515 MHz, 52, 15.24 W, 0 %
2026/08/30 07:25:00.009, 2515 MHz, 52, 15.31 W, 0 %
2026/08/30 07:25:05.010, 2515 MHz, 52, 15.34 W, 0 %
2026/08/30 07:25:10.011, 2515 MHz, 52, 15.31 W, 0 %
2026/08/30 07:25:15.012, 2515 MHz, 52, 15.16 W, 0 %
2026/08/30 07:25:20.014, 2515 MHz, 52, 15.31 W, 0 %
2026/08/30 07:25:25.014, 2515 MHz, 52, 15.18 W, 0 %
2026/08/30 07:25:30.015, 2515 MHz, 52, 15.20 W, 0 %
2026/08/30 07:25:35.016, 2515 MHz, 52, 15.21 W, 0 %
2026/08/30 07:25:40.017, 2515 MHz, 52, 15.16 W, 0 %
2026/08/30 07:25:45.018, 2515 MHz, 52, 15.20 W, 0 %
2026/08/30 07:25:50.019, 2515 MHz, 52, 15.13 W, 0 %
2026/08/30 07:25:55.021, 2515 MHz, 52, 15.07 W, 0 %
2026/08/30 07:26:00.022, 2515 MHz, 52, 15.12 W, 0 %
2026/08/30 07:26:05.024, 2515 MHz, 52, 15.12 W, 0 %
2026/08/30 07:26:10.025, 2515 MHz, 52, 15.10 W, 0 %
2026/08/30 07:26:15.027, 2515 MHz, 52, 15.11 W, 0 %
2026/08/30 07:26:20.027, 2515 MHz, 52, 15.15 W, 0 %
2026/08/30 07:26:25.028, 2515 MHz, 52, 15.23 W, 0 %
2026/08/30 07:26:30.029, 2515 MHz, 52, 15.21 W, 0 %
2026/08/30 07:26:35.030, 2515 MHz, 52, 15.14 W, 0 %
2026/08/30 07:26:40.031, 2515 MHz, 52, 15.16 W, 0 %
2026/08/30 07:26:45.033, 2515 MHz, 52, 15.03 W, 0 %
2026/08/30 07:26:50.034, 2515 MHz, 52, 15.03 W, 0 %
2026/08/30 07:26:55.035, 2515 MHz, 52, 15.09 W, 0 %
2026/08/30 07:27:00.036, 2515 MHz, 52, 15.06 W, 0 %
2026/08/30 07:27:05.037, 2515 MHz, 52, 15.09 W, 0 %
2026/08/30 07:27:10.037, 2515 MHz, 52, 15.07 W, 0 %
2026/08/30 07:27:15.038, 2515 MHz, 52, 15.14 W, 0 %
2026/08/30 07:27:20.038, 2515 MHz, 52, 15.05 W, 0 %
2026/08/30 07:27:25.040, 2515 MHz, 52, 15.05 W, 0 %
2026/08/30 07:27:30.040, 2515 MHz, 52, 15.03 W, 0 %
2026/08/30 07:27:35.042, 2515 MHz, 52, 15.03 W, 0 %
2026/08/30 07:27:40.042, 2515 MHz, 52, 15.07 W, 0 %
2026/08/30 07:27:45.044, 2515 MHz, 52, 15.02 W, 0 %
2026/08/30 07:27:50.045, 2515 MHz, 52, 15.00 W, 0 %
2026/08/30 07:27:55.046, 2515 MHz, 51, 14.99 W, 0 %
2026/08/30 07:28:00.048, 2515 MHz, 52, 14.94 W, 0 %
2026/08/30 07:28:05.049, 2515 MHz, 51, 14.92 W, 0 %
2026/08/30 07:28:10.050, 2515 MHz, 51, 15.02 W, 0 %
2026/08/30 07:28:15.051, 2515 MHz, 51, 15.05 W, 0 %
2026/08/30 07:28:20.052, 2515 MHz, 51, 15.07 W, 0 %
2026/08/30 07:28:25.053, 2515 MHz, 51, 14.98 W, 0 %
2026/08/30 07:28:30.054, 2515 MHz, 51, 15.01 W, 0 %
2026/08/30 07:28:35.056, 2515 MHz, 51, 15.00 W, 0 %
2026/08/30 07:28:40.057, 2515 MHz, 51, 14.91 W, 0 %
2026/08/30 07:28:45.057, 2515 MHz, 51, 14.97 W, 0 %
2026/08/30 07:28:50.059, 2515 MHz, 51, 14.91 W, 0 %
