2026/08/30 09:23:12.574, 2567 MHz, 52, 15.12 W, 0 %
2026/08/30 09:23:17.582, 2567 MHz, 52, 15.57 W, 0 %
2026/08/30 09:23:22.583, 2515 MHz, 62, 62.95 W, 96 %
2026/08/30 09:23:27.584, 2541 MHz, 59, 35.48 W, 94 %
2026/08/30 09:23:32.585, 2509 MHz, 64, 63.38 W, 96 %
2026/08/30 09:23:37.586, 2509 MHz, 66, 64.11 W, 96 %
2026/08/30 09:23:42.587, 2541 MHz, 62, 36.14 W, 94 %
2026/08/30 09:23:47.588, 2509 MHz, 67, 63.87 W, 96 %
2026/08/30 09:23:52.589, 2522 MHz, 64, 49.88 W, 95 %
2026/08/30 09:23:57.589, 2522 MHz, 64, 37.29 W, 94 %
2026/08/30 09:24:02.590, 2509 MHz, 70, 64.94 W, 96 %
2026/08/30 09:24:07.591, 2522 MHz, 65, 37.02 W, 94 %
2026/08/30 09:24:12.592, 2509 MHz, 71, 64.88 W, 96 %
2026/08/30 09:24:17.593, 2522 MHz, 67, 45.54 W, 94 %
2026/08/30 09:24:22.594, 2522 MHz, 66, 37.49 W, 94 %
2026/08/30 09:24:27.595, 2515 MHz, 71, 53.81 W, 96 %
2026/08/30 09:24:32.595, 2522 MHz, 67, 37.89 W, 94 %
2026/08/30 09:24:37.596, 2522 MHz, 67, 37.85 W, 95 %
2026/08/30 09:24:42.597, 2489 MHz, 72, 65.74 W, 95 %
2026/08/30 09:24:47.598, 2522 MHz, 68, 38.46 W, 94 %
2026/08/30 09:24:52.599, 2489 MHz, 72, 65.58 W, 96 %
2026/08/30 09:24:57.600, 2522 MHz, 69, 49.85 W, 95 %
2026/08/30 09:25:02.601, 2522 MHz, 68, 34.13 W, 95 %
2026/08/30 09:25:07.601, 2489 MHz, 75, 66.32 W, 96 %
2026/08/30 09:25:12.602, 2522 MHz, 70, 41.45 W, 94 %
2026/08/30 09:25:17.603, 2522 MHz, 69, 38.35 W, 93 %
2026/08/30 09:25:22.604, 2489 MHz, 75, 67.03 W, 96 %
2026/08/30 09:25:27.605, 2522 MHz, 70, 38.59 W, 94 %
2026/08/30 09:25:32.606, 2489 MHz, 75, 52.99 W, 96 %
2026/08/30 09:25:37.606, 2489 MHz, 76, 59.04 W, 96 %
2026/08/30 09:25:42.607, 2522 MHz, 71, 38.57 W, 94 %
2026/08/30 09:25:47.608, 2489 MHz, 75, 66.13 W, 96 %
2026/08/30 09:25:52.609, 2489 MHz, 74, 64.77 W, 96 %
2026/08/30 09:25:57.609, 2522 MHz, 71, 38.92 W, 94 %
2026/08/30 09:26:02.610, 2496 MHz, 74, 63.28 W, 96 %
2026/08/30 09:26:07.610, 2522 MHz, 71, 39.14 W, 94 %
2026/08/30 09:26:12.611, 2489 MHz, 75, 66.43 W, 96 %
2026/08/30 09:26:17.612, 2489 MHz, 76, 67.08 W, 96 %
2026/08/30 09:26:22.612, 2522 MHz, 71, 38.95 W, 93 %
2026/08/30 09:26:27.613, 2489 MHz, 77, 67.18 W, 96 %
2026/08/30 09:26:32.614, 2509 MHz, 72, 42.11 W, 93 %
2026/08/30 09:26:37.615, 2522 MHz, 71, 38.79 W, 93 %
2026/08/30 09:26:42.616, 2489 MHz, 77, 67.49 W, 96 %
2026/08/30 09:26:47.616, 2502 MHz, 72, 39.11 W, 95 %
2026/08/30 09:26:52.617, 2522 MHz, 71, 38.88 W, 94 %
