2026/08/29 19:40:53.968, 2522 MHz, 50, 16.02 W, 0 %
2026/08/29 19:40:58.975, 2502 MHz, 53, 32.38 W, 96 %
2026/08/29 19:41:03.976, 2502 MHz, 56, 34.68 W, 95 %
2026/08/29 19:41:08.977, 2502 MHz, 57, 34.66 W, 94 %
2026/08/29 19:41:13.978, 2502 MHz, 58, 34.89 W, 94 %
2026/08/29 19:41:18.979, 2502 MHz, 60, 36.22 W, 94 %
2026/08/29 19:41:23.979, 2502 MHz, 61, 35.91 W, 95 %
2026/08/29 19:41:28.980, 2502 MHz, 62, 38.57 W, 94 %
2026/08/29 19:41:33.981, 2502 MHz, 63, 41.35 W, 94 %
2026/08/29 19:41:38.982, 2476 MHz, 64, 40.98 W, 95 %
2026/08/29 19:41:43.983, 2483 MHz, 66, 38.53 W, 86 %
2026/08/29 19:41:48.984, 2483 MHz, 64, 37.24 W, 93 %
2026/08/29 19:41:53.984, 2483 MHz, 65, 37.49 W, 94 %
2026/08/29 19:41:58.985, 2483 MHz, 65, 37.50 W, 94 %
2026/08/29 19:42:03.986, 2483 MHz, 65, 37.46 W, 94 %
2026/08/29 19:42:08.987, 2483 MHz, 65, 37.35 W, 94 %
2026/08/29 19:42:13.987, 2483 MHz, 65, 37.40 W, 94 %
2026/08/29 19:42:18.988, 2483 MHz, 65, 36.12 W, 95 %
2026/08/29 19:42:23.989, 2483 MHz, 65, 37.51 W, 94 %
2026/08/29 19:42:28.990, 2483 MHz, 66, 37.54 W, 94 %
2026/08/29 19:42:33.990, 2483 MHz, 66, 37.50 W, 94 %
2026/08/29 19:42:38.991, 2470 MHz, 71, 61.23 W, 96 %
2026/08/29 19:42:43.992, 2483 MHz, 65, 37.51 W, 94 %
2026/08/29 19:42:48.994, 2483 MHz, 66, 37.79 W, 95 %
2026/08/29 19:42:53.995, 2457 MHz, 70, 64.00 W, 96 %
2026/08/29 19:42:58.996, 2483 MHz, 66, 37.76 W, 94 %
2026/08/29 19:43:03.997, 2483 MHz, 67, 37.94 W, 95 %
2026/08/29 19:43:08.998, 2483 MHz, 67, 47.63 W, 94 %
2026/08/29 19:43:13.999, 2463 MHz, 68, 50.55 W, 96 %
2026/08/29 19:43:19.001, 2483 MHz, 67, 38.06 W, 94 %
2026/08/29 19:43:24.001, 2483 MHz, 67, 38.12 W, 94 %
2026/08/29 19:43:29.002, 2457 MHz, 72, 65.09 W, 96 %
2026/08/29 19:43:34.003, 2483 MHz, 67, 38.11 W, 94 %
2026/08/29 19:43:39.004, 2483 MHz, 68, 38.10 W, 94 %
2026/08/29 19:43:44.005, 2483 MHz, 67, 37.14 W, 94 %
2026/08/29 19:43:49.006, 2483 MHz, 65, 34.12 W, 0 %
2026/08/29 19:43:54.007, 2457 MHz, 72, 63.60 W, 96 %
2026/08/29 19:43:59.008, 2450 MHz, 72, 63.40 W, 96 %
2026/08/29 19:44:04.009, 2450 MHz, 73, 65.03 W, 96 %
2026/08/29 19:44:09.009, 2444 MHz, 74, 66.30 W, 96 %
2026/08/29 19:44:14.010, 2444 MHz, 75, 66.99 W, 96 %
2026/08/29 19:44:19.011, 2444 MHz, 76, 67.71 W, 96 %
2026/08/29 19:44:24.011, 2444 MHz, 76, 68.14 W, 96 %
2026/08/29 19:44:29.012, 2444 MHz, 76, 68.99 W, 96 %
2026/08/29 19:44:34.012, 2444 MHz, 77, 69.61 W, 96 %
2026/08/29 19:44:39.013, 2444 MHz, 76, 70.40 W, 96 %
2026/08/29 19:44:44.014, 2437 MHz, 79, 70.88 W, 96 %
2026/08/29 19:44:49.015, 2444 MHz, 78, 71.29 W, 96 %
2026/08/29 19:44:54.016, 2437 MHz, 80, 71.75 W, 96 %
2026/08/29 19:44:59.017, 2437 MHz, 78, 68.94 W, 96 %
2026/08/29 19:45:04.018, 2463 MHz, 73, 39.11 W, 95 %
2026/08/29 19:45:09.019, 2470 MHz, 75, 40.96 W, 96 %
2026/08/29 19:45:14.020, 2450 MHz, 76, 65.14 W, 95 %
2026/08/29 19:45:19.021, 2450 MHz, 75, 63.92 W, 96 %
2026/08/29 19:45:24.022, 2444 MHz, 76, 66.17 W, 96 %
