2026/08/29 23:04:55.657, 2567 MHz, 53, 15.25 W, 0 %
2026/08/29 23:05:00.666, 2567 MHz, 53, 15.88 W, 0 %
2026/08/29 23:05:05.667, 2541 MHz, 58, 55.59 W, 96 %
2026/08/29 23:05:10.668, 2541 MHz, 58, 35.16 W, 95 %
2026/08/29 23:05:15.668, 2541 MHz, 59, 35.81 W, 94 %
2026/08/29 23:05:20.669, 2541 MHz, 60, 33.69 W, 95 %
2026/08/29 23:05:25.670, 2541 MHz, 60, 36.05 W, 94 %
2026/08/29 23:05:30.672, 2541 MHz, 61, 36.03 W, 95 %
2026/08/29 23:05:35.672, 2541 MHz, 62, 36.05 W, 94 %
2026/08/29 23:05:40.673, 2509 MHz, 67, 64.40 W, 96 %
2026/08/29 23:05:45.674, 2541 MHz, 63, 36.29 W, 94 %
2026/08/29 23:05:50.675, 2522 MHz, 64, 36.84 W, 95 %
2026/08/29 23:05:55.675, 2522 MHz, 64, 37.04 W, 94 %
2026/08/29 23:06:00.676, 2509 MHz, 69, 44.08 W, 95 %
2026/08/29 23:06:05.677, 2522 MHz, 65, 37.12 W, 94 %
2026/08/29 23:06:10.678, 2522 MHz, 65, 37.46 W, 94 %
2026/08/29 23:06:15.679, 2515 MHz, 67, 59.68 W, 96 %
2026/08/29 23:06:20.680, 2522 MHz, 66, 37.37 W, 94 %
2026/08/29 23:06:25.681, 2522 MHz, 66, 35.63 W, 94 %
2026/08/29 23:06:30.681, 2522 MHz, 67, 37.56 W, 95 %
2026/08/29 23:06:35.683, 2502 MHz, 72, 47.38 W, 94 %
2026/08/29 23:06:40.683, 2522 MHz, 67, 37.81 W, 95 %
2026/08/29 23:06:45.684, 2522 MHz, 67, 37.84 W, 94 %
2026/08/29 23:06:50.684, 2502 MHz, 69, 62.13 W, 96 %
2026/08/29 23:06:55.685, 2522 MHz, 68, 37.83 W, 94 %
2026/08/29 23:07:00.685, 2522 MHz, 68, 38.29 W, 94 %
2026/08/29 23:07:05.686, 2522 MHz, 69, 49.34 W, 95 %
2026/08/29 23:07:10.687, 2522 MHz, 68, 38.09 W, 95 %
2026/08/29 23:07:15.688, 2522 MHz, 69, 37.99 W, 94 %
2026/08/29 23:07:20.688, 2522 MHz, 69, 38.14 W, 94 %
2026/08/29 23:07:25.690, 2489 MHz, 74, 57.06 W, 96 %
2026/08/29 23:07:30.691, 2522 MHz, 69, 38.15 W, 94 %
2026/08/29 23:07:35.692, 2522 MHz, 69, 38.31 W, 94 %
2026/08/29 23:07:40.693, 2502 MHz, 71, 62.18 W, 96 %
2026/08/29 23:07:45.694, 2522 MHz, 70, 38.35 W, 94 %
2026/08/29 23:07:50.694, 2522 MHz, 70, 38.49 W, 93 %
2026/08/29 23:07:55.695, 2522 MHz, 70, 43.87 W, 94 %
2026/08/29 23:08:00.695, 2522 MHz, 70, 38.69 W, 93 %
2026/08/29 23:08:05.696, 2522 MHz, 70, 38.60 W, 94 %
2026/08/29 23:08:10.697, 2522 MHz, 70, 38.71 W, 94 %
2026/08/29 23:08:15.698, 2489 MHz, 75, 55.57 W, 96 %
2026/08/29 23:08:20.698, 2522 MHz, 70, 38.72 W, 94 %
2026/08/29 23:08:25.698, 2522 MHz, 71, 38.74 W, 94 %
2026/08/29 23:08:30.699, 2489 MHz, 76, 66.85 W, 95 %
2026/08/29 23:08:35.700, 2522 MHz, 71, 38.80 W, 95 %
2026/08/29 23:08:40.701, 2522 MHz, 71, 38.91 W, 93 %
2026/08/29 23:08:45.702, 2502 MHz, 72, 57.33 W, 96 %
2026/08/29 23:08:50.703, 2522 MHz, 72, 38.93 W, 95 %
2026/08/29 23:08:55.704, 2509 MHz, 71, 38.97 W, 94 %
2026/08/29 23:09:00.705, 2489 MHz, 78, 68.33 W, 96 %
2026/08/29 23:09:05.706, 2522 MHz, 72, 39.48 W, 94 %
2026/08/29 23:09:10.707, 2489 MHz, 77, 67.79 W, 96 %
2026/08/29 23:09:15.707, 2502 MHz, 73, 39.37 W, 94 %
2026/08/29 23:09:20.708, 2483 MHz, 78, 66.85 W, 96 %
2026/08/29 23:09:25.709, 2502 MHz, 73, 39.43 W, 94 %
2026/08/29 23:09:30.710, 2496 MHz, 77, 46.38 W, 94 %
2026/08/29 23:09:35.712, 2502 MHz, 74, 51.50 W, 95 %
2026/08/29 23:09:40.712, 2502 MHz, 73, 39.52 W, 94 %
2026/08/29 23:09:45.713, 2483 MHz, 79, 69.01 W, 96 %
2026/08/29 23:09:50.714, 2502 MHz, 73, 39.36 W, 94 %
2026/08/29 23:09:55.716, 2483 MHz, 79, 68.87 W, 96 %
2026/08/29 23:10:00.716, 2502 MHz, 74, 39.46 W, 94 %
2026/08/29 23:10:05.717, 2483 MHz, 79, 69.09 W, 96 %
2026/08/29 23:10:10.717, 2502 MHz, 74, 39.57 W, 95 %
2026/08/29 23:10:15.718, 2489 MHz, 79, 63.69 W, 96 %
2026/08/29 23:10:20.718, 2502 MHz, 74, 39.82 W, 95 %
2026/08/29 23:10:25.719, 2489 MHz, 78, 68.77 W, 96 %
2026/08/29 23:10:30.720, 2502 MHz, 74, 39.67 W, 94 %
2026/08/29 23:10:35.721, 2489 MHz, 79, 68.34 W, 96 %
2026/08/29 23:10:40.721, 2502 MHz, 75, 39.91 W, 95 %
2026/08/29 23:10:45.722, 2489 MHz, 77, 49.23 W, 93 %
2026/08/29 23:10:50.723, 2502 MHz, 75, 53.86 W, 96 %
2026/08/29 23:10:55.724, 2502 MHz, 74, 39.26 W, 94 %
2026/08/29 23:11:00.725, 2476 MHz, 80, 69.34 W, 96 %
2026/08/29 23:11:05.725, 2502 MHz, 74, 39.37 W, 94 %
2026/08/29 23:11:10.726, 2483 MHz, 80, 68.55 W, 96 %
2026/08/29 23:11:15.727, 2502 MHz, 74, 39.66 W, 94 %
2026/08/29 23:11:20.728, 2496 MHz, 79, 62.47 W, 96 %
2026/08/29 23:11:25.729, 2502 MHz, 75, 39.69 W, 95 %
2026/08/29 23:11:30.730, 2489 MHz, 79, 67.50 W, 96 %
2026/08/29 23:11:35.731, 2502 MHz, 75, 40.14 W, 94 %
2026/08/29 23:11:40.731, 2489 MHz, 80, 67.34 W, 96 %
2026/08/29 23:11:45.732, 2502 MHz, 75, 39.74 W, 95 %
2026/08/29 23:11:50.733, 2489 MHz, 79, 55.21 W, 95 %
2026/08/29 23:11:55.734, 2502 MHz, 76, 48.90 W, 94 %
2026/08/29 23:12:00.734, 2502 MHz, 75, 40.93 W, 94 %
2026/08/29 23:12:05.736, 2483 MHz, 79, 66.21 W, 95 %
2026/08/29 23:12:10.736, 2502 MHz, 75, 39.67 W, 94 %
2026/08/29 23:12:15.737, 2476 MHz, 80, 69.13 W, 96 %
2026/08/29 23:12:20.738, 2502 MHz, 75, 39.80 W, 94 %
2026/08/29 23:12:25.739, 2483 MHz, 79, 67.90 W, 96 %
2026/08/29 23:12:30.740, 2502 MHz, 74, 39.73 W, 93 %
2026/08/29 23:12:35.741, 2496 MHz, 77, 62.69 W, 96 %
2026/08/29 23:12:40.742, 2502 MHz, 75, 39.81 W, 94 %
2026/08/29 23:12:45.742, 2489 MHz, 80, 68.87 W, 95 %
2026/08/29 23:12:50.743, 2502 MHz, 75, 39.72 W, 94 %
2026/08/29 23:12:55.744, 2489 MHz, 79, 68.31 W, 96 %
2026/08/29 23:13:00.745, 2502 MHz, 75, 39.84 W, 94 %
2026/08/29 23:13:05.747, 2489 MHz, 79, 55.56 W, 72 %
