2026/08/30 06:11:44.000, 2567 MHz, 50, 15.00 W, 0 %
2026/08/30 06:11:49.008, 2567 MHz, 51, 18.51 W, 96 %
2026/08/30 06:11:54.008, 2541 MHz, 55, 33.23 W, 94 %
2026/08/30 06:11:59.009, 2541 MHz, 56, 46.60 W, 96 %
2026/08/30 06:12:04.009, 2541 MHz, 57, 33.72 W, 93 %
2026/08/30 06:12:09.010, 2541 MHz, 57, 33.48 W, 94 %
2026/08/30 06:12:14.011, 2541 MHz, 59, 34.39 W, 94 %
2026/08/30 06:12:19.012, 2515 MHz, 62, 57.76 W, 96 %
2026/08/30 06:12:24.013, 2541 MHz, 60, 34.60 W, 94 %
2026/08/30 06:12:29.014, 2541 MHz, 60, 34.77 W, 94 %
2026/08/30 06:12:34.015, 2541 MHz, 61, 35.34 W, 94 %
2026/08/30 06:12:39.015, 2541 MHz, 62, 34.97 W, 93 %
2026/08/30 06:12:44.016, 2541 MHz, 63, 35.17 W, 94 %
2026/08/30 06:12:49.016, 2541 MHz, 62, 34.80 W, 94 %
2026/08/30 06:12:54.017, 2522 MHz, 63, 35.43 W, 93 %
2026/08/30 06:12:59.017, 2509 MHz, 68, 58.63 W, 96 %
2026/08/30 06:13:04.018, 2522 MHz, 64, 35.44 W, 94 %
2026/08/30 06:13:09.018, 2522 MHz, 64, 35.43 W, 94 %
2026/08/30 06:13:14.019, 2522 MHz, 64, 35.73 W, 93 %
2026/08/30 06:13:19.021, 2509 MHz, 66, 45.29 W, 96 %
2026/08/30 06:13:24.022, 2509 MHz, 69, 60.38 W, 96 %
2026/08/30 06:13:29.023, 2522 MHz, 65, 36.08 W, 94 %
2026/08/30 06:13:34.023, 2509 MHz, 70, 60.45 W, 96 %
2026/08/30 06:13:39.025, 2522 MHz, 66, 36.42 W, 94 %
2026/08/30 06:13:44.026, 2509 MHz, 70, 59.86 W, 96 %
2026/08/30 06:13:49.026, 2522 MHz, 67, 46.10 W, 94 %
2026/08/30 06:13:54.028, 2522 MHz, 69, 38.18 W, 93 %
2026/08/30 06:13:59.028, 2489 MHz, 72, 61.90 W, 96 %
2026/08/30 06:14:04.029, 2522 MHz, 68, 36.78 W, 93 %
2026/08/30 06:14:09.031, 2489 MHz, 72, 61.00 W, 96 %
2026/08/30 06:14:14.032, 2522 MHz, 68, 36.92 W, 94 %
2026/08/30 06:14:19.033, 2496 MHz, 72, 60.03 W, 96 %
2026/08/30 06:14:24.034, 2522 MHz, 69, 42.21 W, 94 %
2026/08/30 06:14:29.035, 2522 MHz, 69, 37.02 W, 94 %
2026/08/30 06:14:34.036, 2489 MHz, 74, 61.70 W, 96 %
2026/08/30 06:14:39.036, 2522 MHz, 70, 37.12 W, 94 %
2026/08/30 06:14:44.037, 2496 MHz, 74, 61.56 W, 96 %
2026/08/30 06:14:49.038, 2522 MHz, 70, 37.31 W, 94 %
2026/08/30 06:14:54.039, 2489 MHz, 73, 53.73 W, 96 %
2026/08/30 06:14:59.040, 2489 MHz, 74, 62.18 W, 95 %
2026/08/30 06:15:04.040, 2522 MHz, 70, 34.55 W, 96 %
2026/08/30 06:15:09.041, 2489 MHz, 75, 61.86 W, 96 %
2026/08/30 06:15:14.042, 2522 MHz, 71, 37.67 W, 94 %
2026/08/30 06:15:19.043, 2489 MHz, 75, 61.23 W, 96 %
2026/08/30 06:15:24.044, 2502 MHz, 72, 51.92 W, 96 %
2026/08/30 06:15:29.045, 2522 MHz, 71, 37.62 W, 94 %
2026/08/30 06:15:34.045, 2489 MHz, 75, 62.31 W, 96 %
2026/08/30 06:15:39.047, 2522 MHz, 72, 37.79 W, 94 %
2026/08/30 06:15:44.048, 2489 MHz, 76, 62.08 W, 96 %
2026/08/30 06:15:49.049, 2522 MHz, 72, 37.94 W, 94 %
2026/08/30 06:15:54.050, 2489 MHz, 76, 43.05 W, 35 %
2026/08/30 06:15:59.051, 2489 MHz, 76, 62.84 W, 96 %
2026/08/30 06:16:04.052, 2489 MHz, 76, 63.63 W, 96 %
2026/08/30 06:16:09.053, 2489 MHz, 76, 64.44 W, 96 %
2026/08/30 06:16:14.054, 2502 MHz, 74, 51.71 W, 96 %
2026/08/30 06:16:19.055, 2502 MHz, 72, 36.92 W, 94 %
2026/08/30 06:16:24.056, 2489 MHz, 76, 62.26 W, 96 %
2026/08/30 06:16:29.057, 2489 MHz, 77, 63.70 W, 95 %
2026/08/30 06:16:34.059, 2489 MHz, 78, 64.17 W, 96 %
2026/08/30 06:16:39.060, 2489 MHz, 79, 65.26 W, 96 %
2026/08/30 06:16:44.061, 2502 MHz, 74, 38.33 W, 94 %
2026/08/30 06:16:49.063, 2489 MHz, 77, 62.58 W, 96 %
2026/08/30 06:16:54.063, 2489 MHz, 78, 64.21 W, 96 %
2026/08/30 06:16:59.065, 2489 MHz, 78, 64.65 W, 96 %
2026/08/30 06:17:04.066, 2489 MHz, 78, 65.39 W, 96 %
2026/08/30 06:17:09.067, 2502 MHz, 74, 38.23 W, 93 %
2026/08/30 06:17:14.068, 2489 MHz, 78, 61.61 W, 96 %
2026/08/30 06:17:19.069, 2489 MHz, 79, 63.79 W, 96 %
2026/08/30 06:17:24.070, 2489 MHz, 78, 65.13 W, 96 %
2026/08/30 06:17:29.072, 2489 MHz, 78, 65.39 W, 96 %
2026/08/30 06:17:34.072, 2502 MHz, 75, 41.88 W, 94 %
2026/08/30 06:17:39.074, 2502 MHz, 77, 41.40 W, 94 %
2026/08/30 06:17:44.075, 2489 MHz, 80, 64.28 W, 96 %
2026/08/30 06:17:49.075, 2489 MHz, 80, 64.40 W, 96 %
2026/08/30 06:17:54.076, 2476 MHz, 80, 65.94 W, 96 %
2026/08/30 06:17:59.077, 2463 MHz, 78, 62.73 W, 96 %
2026/08/30 06:18:04.078, 2502 MHz, 75, 38.67 W, 93 %
2026/08/30 06:18:09.080, 2489 MHz, 80, 63.73 W, 96 %
2026/08/30 06:18:14.080, 2483 MHz, 80, 65.08 W, 96 %
2026/08/30 06:18:19.081, 2476 MHz, 80, 65.07 W, 96 %
2026/08/30 06:18:24.083, 2470 MHz, 80, 65.59 W, 96 %
2026/08/30 06:18:29.084, 2502 MHz, 76, 38.66 W, 94 %
2026/08/30 06:18:34.085, 2489 MHz, 79, 62.12 W, 96 %
2026/08/30 06:18:39.086, 2476 MHz, 81, 64.35 W, 96 %
2026/08/30 06:18:44.087, 2489 MHz, 81, 64.94 W, 96 %
2026/08/30 06:18:49.088, 2470 MHz, 81, 65.25 W, 96 %
2026/08/30 06:18:54.089, 2502 MHz, 76, 39.03 W, 94 %
2026/08/30 06:18:59.090, 2489 MHz, 81, 63.35 W, 96 %
2026/08/30 06:19:04.091, 2489 MHz, 81, 64.51 W, 96 %
2026/08/30 06:19:09.092, 2483 MHz, 81, 64.81 W, 96 %
2026/08/30 06:19:14.094, 2463 MHz, 81, 66.04 W, 95 %
2026/08/30 06:19:19.095, 2502 MHz, 77, 38.96 W, 93 %
2026/08/30 06:19:24.096, 2483 MHz, 80, 63.30 W, 96 %
2026/08/30 06:19:29.096, 2476 MHz, 81, 64.09 W, 96 %
2026/08/30 06:19:34.097, 2470 MHz, 81, 65.23 W, 96 %
2026/08/30 06:19:39.098, 2470 MHz, 82, 63.70 W, 95 %
2026/08/30 06:19:44.099, 2502 MHz, 77, 39.12 W, 94 %
2026/08/30 06:19:49.100, 2502 MHz, 76, 38.87 W, 94 %
2026/08/30 06:19:54.102, 2476 MHz, 81, 63.93 W, 96 %
2026/08/30 06:19:59.102, 2463 MHz, 81, 65.33 W, 96 %
2026/08/30 06:20:04.103, 2463 MHz, 82, 65.25 W, 96 %
2026/08/30 06:20:09.104, 2470 MHz, 82, 65.82 W, 96 %
2026/08/30 06:20:14.104, 2502 MHz, 77, 39.27 W, 94 %
2026/08/30 06:20:19.105, 2476 MHz, 81, 64.47 W, 96 %
2026/08/30 06:20:24.106, 2463 MHz, 81, 64.87 W, 96 %
2026/08/30 06:20:29.107, 2463 MHz, 82, 65.86 W, 96 %
2026/08/30 06:20:34.108, 2463 MHz, 82, 66.02 W, 96 %
2026/08/30 06:20:39.109, 2502 MHz, 77, 39.38 W, 94 %
2026/08/30 06:20:44.110, 2463 MHz, 82, 63.66 W, 96 %
2026/08/30 06:20:49.112, 2463 MHz, 82, 65.02 W, 96 %
2026/08/30 06:20:54.113, 2463 MHz, 83, 65.32 W, 96 %
2026/08/30 06:20:59.114, 2463 MHz, 82, 65.69 W, 96 %
2026/08/30 06:21:04.114, 2502 MHz, 77, 39.44 W, 94 %
2026/08/30 06:21:09.115, 2476 MHz, 81, 63.50 W, 96 %
2026/08/30 06:21:14.116, 2470 MHz, 80, 64.49 W, 96 %
2026/08/30 06:21:19.116, 2470 MHz, 82, 65.15 W, 96 %
2026/08/30 06:21:24.118, 2463 MHz, 82, 66.32 W, 96 %
2026/08/30 06:21:29.118, 2502 MHz, 77, 39.61 W, 95 %
2026/08/30 06:21:34.118, 2502 MHz, 75, 36.63 W, 94 %
2026/08/30 06:21:39.119, 2483 MHz, 81, 64.50 W, 96 %
2026/08/30 06:21:44.119, 2476 MHz, 81, 64.76 W, 96 %
2026/08/30 06:21:49.120, 2470 MHz, 82, 65.72 W, 96 %
2026/08/30 06:21:54.120, 2470 MHz, 80, 63.48 W, 96 %
2026/08/30 06:21:59.121, 2463 MHz, 81, 66.29 W, 96 %
2026/08/30 06:22:04.122, 2463 MHz, 83, 66.95 W, 96 %
2026/08/30 06:22:09.123, 2463 MHz, 82, 67.49 W, 96 %
2026/08/30 06:22:14.124, 2463 MHz, 81, 67.65 W, 96 %
2026/08/30 06:22:19.124, 2457 MHz, 83, 68.56 W, 96 %
2026/08/30 06:22:24.126, 2457 MHz, 82, 68.67 W, 96 %
2026/08/30 06:22:29.126, 2457 MHz, 82, 69.49 W, 95 %
2026/08/30 06:22:34.128, 2457 MHz, 85, 69.01 W, 96 %
2026/08/30 06:22:39.128, 2457 MHz, 84, 70.37 W, 96 %
2026/08/30 06:22:44.129, 2457 MHz, 85, 70.61 W, 96 %
2026/08/30 06:22:49.130, 2457 MHz, 82, 70.45 W, 96 %
2026/08/30 06:22:54.131, 2463 MHz, 85, 70.37 W, 96 %
2026/08/30 06:22:59.132, 2483 MHz, 80, 65.28 W, 96 %
2026/08/30 06:23:04.134, 2502 MHz, 77, 39.10 W, 94 %
2026/08/30 06:23:09.135, 2470 MHz, 81, 63.78 W, 95 %
2026/08/30 06:23:14.136, 2463 MHz, 82, 64.64 W, 96 %
2026/08/30 06:23:19.136, 2463 MHz, 82, 65.83 W, 95 %
2026/08/30 06:23:24.137, 2463 MHz, 82, 66.22 W, 96 %
2026/08/30 06:23:29.139, 2463 MHz, 82, 66.33 W, 96 %
2026/08/30 06:23:34.140, 2463 MHz, 83, 66.75 W, 96 %
2026/08/30 06:23:39.141, 2463 MHz, 82, 67.38 W, 96 %
2026/08/30 06:23:44.141, 2463 MHz, 84, 67.74 W, 96 %
2026/08/30 06:23:49.142, 2457 MHz, 84, 68.90 W, 96 %
2026/08/30 06:23:54.144, 2457 MHz, 83, 68.86 W, 96 %
2026/08/30 06:23:59.145, 2457 MHz, 84, 69.12 W, 96 %
2026/08/30 06:24:04.146, 2457 MHz, 82, 69.56 W, 96 %
2026/08/30 06:24:09.146, 2457 MHz, 84, 66.56 W, 96 %
2026/08/30 06:24:14.147, 2457 MHz, 85, 70.35 W, 96 %
2026/08/30 06:24:19.148, 2457 MHz, 84, 70.58 W, 96 %
