2026/08/30 02:27:28.069, 2502 MHz, 55, 16.40 W, 0 %
2026/08/30 02:27:33.076, 2502 MHz, 55, 21.00 W, 96 %
2026/08/30 02:27:38.077, 2502 MHz, 56, 20.53 W, 96 %
2026/08/30 02:27:43.078, 2502 MHz, 56, 20.88 W, 96 %
2026/08/30 02:27:48.078, 2483 MHz, 62, 33.52 W, 96 %
2026/08/30 02:27:53.079, 2502 MHz, 60, 34.48 W, 95 %
2026/08/30 02:27:58.080, 2502 MHz, 61, 33.51 W, 95 %
2026/08/30 02:28:03.081, 2483 MHz, 63, 47.94 W, 95 %
2026/08/30 02:28:08.082, 2470 MHz, 66, 42.71 W, 96 %
2026/08/30 02:28:13.083, 2483 MHz, 64, 36.94 W, 95 %
2026/08/30 02:28:18.084, 2483 MHz, 65, 37.31 W, 94 %
2026/08/30 02:28:23.085, 2483 MHz, 65, 37.66 W, 95 %
2026/08/30 02:28:28.086, 2476 MHz, 67, 41.67 W, 96 %
2026/08/30 02:28:33.088, 2483 MHz, 65, 36.25 W, 94 %
2026/08/30 02:28:38.088, 2483 MHz, 65, 37.12 W, 94 %
2026/08/30 02:28:43.089, 2470 MHz, 69, 58.73 W, 96 %
2026/08/30 02:28:48.090, 2483 MHz, 66, 37.69 W, 93 %
2026/08/30 02:28:53.090, 2483 MHz, 66, 37.75 W, 94 %
2026/08/30 02:28:58.091, 2483 MHz, 66, 37.69 W, 94 %
2026/08/30 02:29:03.091, 2483 MHz, 67, 37.90 W, 94 %
2026/08/30 02:29:08.092, 2470 MHz, 67, 46.54 W, 96 %
2026/08/30 02:29:13.092, 2483 MHz, 66, 36.50 W, 95 %
2026/08/30 02:29:18.093, 2483 MHz, 66, 33.73 W, 95 %
2026/08/30 02:29:23.094, 2483 MHz, 67, 53.54 W, 95 %
2026/08/30 02:29:28.095, 2463 MHz, 70, 54.21 W, 96 %
2026/08/30 02:29:33.096, 2483 MHz, 66, 34.88 W, 95 %
2026/08/30 02:29:38.097, 2483 MHz, 67, 37.88 W, 94 %
2026/08/30 02:29:43.098, 2483 MHz, 67, 37.35 W, 95 %
2026/08/30 02:29:48.099, 2483 MHz, 67, 36.47 W, 94 %
2026/08/30 02:29:53.099, 2483 MHz, 66, 35.20 W, 94 %
2026/08/30 02:29:58.100, 2470 MHz, 70, 47.39 W, 96 %
2026/08/30 02:30:03.101, 2483 MHz, 66, 34.24 W, 95 %
2026/08/30 02:30:08.102, 2483 MHz, 66, 33.86 W, 95 %
2026/08/30 02:30:13.103, 2483 MHz, 69, 38.52 W, 84 %
2026/08/30 02:30:18.103, 2483 MHz, 67, 37.04 W, 94 %
2026/08/30 02:30:23.104, 2476 MHz, 66, 44.29 W, 94 %
2026/08/30 02:30:28.104, 2483 MHz, 66, 37.22 W, 94 %
2026/08/30 02:30:33.105, 2483 MHz, 67, 37.63 W, 94 %
2026/08/30 02:30:38.105, 2483 MHz, 67, 38.09 W, 94 %
2026/08/30 02:30:43.106, 2483 MHz, 67, 43.38 W, 95 %
2026/08/30 02:30:48.106, 2470 MHz, 72, 49.65 W, 96 %
2026/08/30 02:30:53.107, 2483 MHz, 68, 37.75 W, 94 %
2026/08/30 02:30:58.107, 2483 MHz, 67, 34.02 W, 95 %
2026/08/30 02:31:03.108, 2470 MHz, 71, 59.81 W, 96 %
2026/08/30 02:31:08.109, 2483 MHz, 67, 35.39 W, 95 %
2026/08/30 02:31:13.109, 2483 MHz, 68, 35.26 W, 94 %
2026/08/30 02:31:18.110, 2483 MHz, 68, 38.40 W, 94 %
2026/08/30 02:31:23.110, 2483 MHz, 68, 50.66 W, 94 %
2026/08/30 02:31:28.111, 2476 MHz, 72, 42.58 W, 96 %
2026/08/30 02:31:33.111, 2483 MHz, 67, 37.11 W, 95 %
2026/08/30 02:31:38.112, 2463 MHz, 72, 54.83 W, 96 %
2026/08/30 02:31:43.112, 2483 MHz, 68, 38.50 W, 94 %
2026/08/30 02:31:48.113, 2450 MHz, 73, 63.20 W, 96 %
2026/08/30 02:31:53.114, 2483 MHz, 69, 38.56 W, 94 %
2026/08/30 02:31:58.115, 2450 MHz, 73, 63.33 W, 96 %
2026/08/30 02:32:03.116, 2483 MHz, 68, 38.53 W, 94 %
2026/08/30 02:32:08.116, 2483 MHz, 69, 51.50 W, 94 %
2026/08/30 02:32:13.117, 2483 MHz, 68, 35.45 W, 95 %
2026/08/30 02:32:18.117, 2476 MHz, 70, 53.17 W, 95 %
2026/08/30 02:32:23.118, 2483 MHz, 66, 36.31 W, 95 %
2026/08/30 02:32:28.119, 2476 MHz, 69, 41.76 W, 96 %
2026/08/30 02:32:33.120, 2483 MHz, 67, 38.14 W, 95 %
2026/08/30 02:32:38.120, 2450 MHz, 71, 62.51 W, 96 %
2026/08/30 02:32:43.121, 2483 MHz, 68, 38.44 W, 94 %
2026/08/30 02:32:48.122, 2450 MHz, 73, 63.38 W, 96 %
2026/08/30 02:32:53.123, 2483 MHz, 69, 38.80 W, 94 %
2026/08/30 02:32:58.123, 2450 MHz, 74, 63.81 W, 96 %
2026/08/30 02:33:03.123, 2483 MHz, 69, 37.60 W, 95 %
2026/08/30 02:33:08.124, 2463 MHz, 72, 47.52 W, 96 %
2026/08/30 02:33:13.124, 2483 MHz, 69, 38.61 W, 95 %
2026/08/30 02:33:18.125, 2450 MHz, 74, 63.85 W, 96 %
2026/08/30 02:33:23.127, 2483 MHz, 70, 38.58 W, 94 %
2026/08/30 02:33:28.127, 2450 MHz, 74, 63.99 W, 96 %
2026/08/30 02:33:33.128, 2483 MHz, 70, 38.82 W, 94 %
2026/08/30 02:33:38.129, 2483 MHz, 71, 51.26 W, 94 %
2026/08/30 02:33:43.129, 2483 MHz, 70, 37.08 W, 96 %
2026/08/30 02:33:48.130, 2457 MHz, 73, 54.31 W, 96 %
2026/08/30 02:33:53.131, 2483 MHz, 70, 38.80 W, 94 %
2026/08/30 02:33:58.132, 2450 MHz, 75, 64.02 W, 96 %
2026/08/30 02:34:03.133, 2483 MHz, 70, 38.76 W, 94 %
2026/08/30 02:34:08.134, 2470 MHz, 71, 54.80 W, 95 %
2026/08/30 02:34:13.135, 2450 MHz, 74, 50.38 W, 96 %
2026/08/30 02:34:18.135, 2483 MHz, 71, 38.91 W, 93 %
2026/08/30 02:34:23.136, 2476 MHz, 72, 43.18 W, 96 %
2026/08/30 02:34:28.136, 2450 MHz, 73, 62.02 W, 95 %
2026/08/30 02:34:33.137, 2483 MHz, 69, 38.52 W, 94 %
2026/08/30 02:34:38.138, 2483 MHz, 70, 48.38 W, 94 %
2026/08/30 02:34:43.139, 2463 MHz, 72, 46.66 W, 96 %
2026/08/30 02:34:48.141, 2483 MHz, 68, 38.26 W, 94 %
2026/08/30 02:34:53.142, 2450 MHz, 73, 62.71 W, 96 %
2026/08/30 02:34:58.142, 2483 MHz, 68, 38.47 W, 94 %
2026/08/30 02:35:03.143, 2476 MHz, 68, 41.23 W, 96 %
2026/08/30 02:35:08.144, 2483 MHz, 68, 44.22 W, 94 %
2026/08/30 02:35:13.144, 2457 MHz, 71, 55.65 W, 96 %
2026/08/30 02:35:18.145, 2483 MHz, 68, 38.26 W, 94 %
2026/08/30 02:35:23.146, 2450 MHz, 73, 62.57 W, 96 %
2026/08/30 02:35:28.147, 2483 MHz, 68, 38.21 W, 94 %
2026/08/30 02:35:33.148, 2450 MHz, 73, 63.08 W, 96 %
2026/08/30 02:35:38.149, 2483 MHz, 69, 38.31 W, 94 %
2026/08/30 02:35:43.150, 2463 MHz, 71, 46.85 W, 96 %
2026/08/30 02:35:48.151, 2483 MHz, 68, 38.25 W, 94 %
2026/08/30 02:35:53.152, 2450 MHz, 72, 62.80 W, 96 %
2026/08/30 02:35:58.153, 2483 MHz, 68, 38.19 W, 94 %
2026/08/30 02:36:03.153, 2450 MHz, 71, 62.82 W, 96 %
2026/08/30 02:36:08.154, 2483 MHz, 67, 38.10 W, 94 %
2026/08/30 02:36:13.155, 2457 MHz, 72, 63.10 W, 96 %
2026/08/30 02:36:18.155, 2483 MHz, 67, 35.03 W, 94 %
2026/08/30 02:36:23.156, 2450 MHz, 73, 63.56 W, 96 %
2026/08/30 02:36:28.157, 2483 MHz, 68, 38.16 W, 94 %
2026/08/30 02:36:33.158, 2450 MHz, 73, 63.61 W, 96 %
2026/08/30 02:36:38.158, 2483 MHz, 69, 38.49 W, 94 %
2026/08/30 02:36:43.159, 2450 MHz, 71, 58.09 W, 94 %
2026/08/30 02:36:48.159, 2470 MHz, 75, 45.22 W, 96 %
2026/08/30 02:36:53.160, 2483 MHz, 71, 39.00 W, 95 %
2026/08/30 02:36:58.161, 2483 MHz, 68, 32.95 W, 0 %
2026/08/30 02:37:03.162, 2450 MHz, 75, 64.16 W, 96 %
2026/08/30 02:37:08.163, 2457 MHz, 73, 43.31 W, 96 %
2026/08/30 02:37:13.163, 2457 MHz, 73, 56.41 W, 96 %
2026/08/30 02:37:18.164, 2483 MHz, 67, 23.38 W, 96 %
2026/08/30 02:37:23.165, 2470 MHz, 67, 48.74 W, 33 %
2026/08/30 02:37:28.166, 2483 MHz, 63, 18.51 W, 0 %
2026/08/30 02:37:33.167, 2470 MHz, 63, 36.40 W, 94 %
2026/08/30 02:37:38.168, 2483 MHz, 65, 37.19 W, 95 %
2026/08/30 02:37:43.169, 2470 MHz, 68, 62.65 W, 95 %
2026/08/30 02:37:48.170, 2450 MHz, 72, 63.37 W, 96 %
2026/08/30 02:37:53.170, 2450 MHz, 72, 64.64 W, 96 %
2026/08/30 02:37:58.171, 2483 MHz, 68, 38.24 W, 95 %
2026/08/30 02:38:03.172, 2450 MHz, 72, 63.34 W, 96 %
2026/08/30 02:38:08.173, 2450 MHz, 73, 63.59 W, 96 %
2026/08/30 02:38:13.173, 2450 MHz, 73, 64.45 W, 96 %
2026/08/30 02:38:18.174, 2450 MHz, 72, 61.83 W, 96 %
2026/08/30 02:38:23.174, 2483 MHz, 68, 38.11 W, 94 %
2026/08/30 02:38:28.175, 2450 MHz, 71, 63.27 W, 95 %
2026/08/30 02:38:33.176, 2450 MHz, 72, 64.28 W, 96 %
2026/08/30 02:38:38.176, 2444 MHz, 74, 65.39 W, 96 %
2026/08/30 02:38:43.177, 2483 MHz, 69, 38.41 W, 94 %
2026/08/30 02:38:48.178, 2450 MHz, 74, 63.60 W, 96 %
2026/08/30 02:38:53.178, 2450 MHz, 75, 64.57 W, 95 %
2026/08/30 02:38:58.179, 2450 MHz, 75, 62.56 W, 96 %
2026/08/30 02:39:03.180, 2457 MHz, 73, 56.77 W, 94 %
2026/08/30 02:39:08.181, 2463 MHz, 70, 40.03 W, 42 %
2026/08/30 02:39:13.182, 2450 MHz, 77, 64.99 W, 96 %
2026/08/30 02:39:18.182, 2444 MHz, 77, 65.64 W, 96 %
2026/08/30 02:39:23.183, 2444 MHz, 78, 66.64 W, 96 %
2026/08/30 02:39:28.184, 2463 MHz, 74, 39.74 W, 94 %
2026/08/30 02:39:33.185, 2450 MHz, 79, 65.26 W, 95 %
2026/08/30 02:39:38.187, 2444 MHz, 78, 65.99 W, 96 %
